MA212,高等数学下A,3
MA212,高等数学下B,4
MA204,概率论,0
MA204,概率论与数理统计,1
FIN206,财务会计,0
MA214,线性代数II,0
FIN302,金融投资概论,0
FIN302,计量经济学,1
FIN302,计量经济学,2
FIN301,概率论与数理统计,0
FIN301,概率论,1
FIN301,数理统计,2
FIN301,数理统计,3
FIN301,宏观经济学,4
FIN301,微观经济学,5
FIN208,概率论与数理统计,0
FIN208,概率论,1
FIN208,数理统计,2
FIN208,数理统计,3
MA325,偏微分方程,0
MA325,偏微分方程,1
MA325,偏微分方程,2
MA304,概率论与数理统计,0
MA304,数理统计,1
MA304,数理统计,2
FIN306,金融衍生品,0
FIN305,概率论与数理统计,0
FIN305,概率论,1
FIN305,数理统计,2
FIN305,数理统计,3
FIN305,公司金融,4
FIN305,金融投资概论,5
MAT7003,泛函分析,0
MSE204,物理化学,0
MSE328,材料科学基础,0
MSE328,材料科学基础,1
MSE328,高等数学下A,2
MSE328,高等数学下,3
MSE328,数学分析II,4
MSE328,晶体学,5
MSE302,材料科学基础,0
MSE302,材料科学基础,1
MSE304,材料学综合实验I,0
MSE306,材料科学基础,0
MSE321,材料科学基础,0
MSE316,材料科学基础,0
MSE316,材料科学基础,1
MSE318,材料科学创新实验I,0
MSE320,大学物理A下,0
MSE320,大学物理B下,1
MSE320,大学物理A下,2
MSE320,大学物理B下,3
MSE320,模拟电路,4
MSE320,模拟电路,5
MSE320,模拟电路,6
MSE320,工程电路与电子基础,7
MSE403,材料科学基础,0
PHY205-15,大学物理A下,0
PHY205-15,大学物理B下,1
PHY205-15,大学物理A下,2
PHY202,大学物理A上,0
PHY202,大学物理B上,1
PHY202,大学物理A上,2
PHY210,大学物理A下,0
PHY210,大学物理B下,1
PHY210,大学物理A下,2
PHY204,大学物理A下,0
PHY204,大学物理B下,1
PHY204,大学物理A下,2
PHY324,近代光学,0
PHY324,原子物理学,1
PHY330,量子力学I,0
PHY330,近代光学,1
PHY208,电动力学I,0
PHY328,热力学与统计物理I,0
PHY206-15,数学物理方法,0
PHY206-15,分析力学,1
PHY207-15,大学物理A下,0
PHY207-15,大学物理B下,1
PHY207-15,大学物理A下,2
PHY207-15,线性代数I-A,3
PHY207-15,线性代数I,4
PHY207-15,数学物理方法,5
PHY326-15,固体物理,0
PHY332-15,固体物理,0
CLE039,EAP,0
CLE039,学术英语III,1
CLE039,学术用途英语,2
CLE041,EAP,0
CLE041,学术英语III,1
CLE041,学术用途英语,2
GE2229,EAP,0
GE2229,学术英语III,1
GE2229,学术用途英语,2
CLE042,EAP,0
CLE042,学术英语III,1
CLE042,学术用途英语,2
HUM018,科幻电影鉴赏与批评,0
HUM018,科幻：从小说到电影,1
CLE024,学术英语III,0
CLE024,EAP,1
CLE024,学术用途英语,2
GEL006,学术英语III,0
GEL006,EAP,1
GEL006,学术用途英语,2
PHY105A,大学物理A上,0
MA203a,数学分析II,0
MA203a,数学分析II,1
CLE030,SUSTechEnglishIII,0
MA102B,高等数学上A,0
MA102B,高等数学上,1
PHY105C,大学物理A上,0
PHY105C,大学物理B上,1
PHY105C,大学物理C上,2
PHY105C,大学物理A上,3
PHY105C,大学物理B上,4
MA102a,数学分析I,0
MA102a,数学分析I,1
PHY105B,大学物理A上,0
PHY105B,大学物理B上,1
PHY105B,大学物理A上,2
